İl;İlçe;Okul Adı
İSTANBUL;ÜSKÜDAR;ÖZEL İSTANBUL FEN LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL İSTANBUL INTERNATIONAL İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL İSTANBUL INTERNATIONAL LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL İSTANBUL INTERNATIONAL ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL İTÜ GELİŞTİRME VAKFI ÖZEL BEYLERBEYİ ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL KADIKÖY AKŞAM LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL KALFAYAN ERMENİ İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL KALFAYAN ERMENİ ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL KEYSTONE ULUSLARARASI İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL KEYSTONE ULUSLARARASI LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL KEYSTONE ULUSLARARASI ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL KISIKLI HASBAHÇE ÇOCUK AKADEMİSİ ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL KÜÇÜK  ÇAMLICA  ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL KUZGUNCUK İMECE ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL LİBADİYE  BURAK ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL LİBADİYE FİNAL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İSTANBUL;ÜSKÜDAR;ÖZEL MAZERET YOK ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL MERAK EDEN ÇOCUK KOŞUYOLU İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL MERAK EDEN ÇOCUK KOŞUYOLU ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL MİLENYUM BİLGİ DÜNYASI ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL MİNİK KUŞUM ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL MİNİK ŞEYLER ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL MODA MİMAR SİNAN ANADOLU GÜZEL SANATLAR LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL MUTLU ŞİRİNLER ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL NAKKAŞTEPE BAHÇEŞEHİR KOLEJİ 50. YIL ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL NAKKAŞTEPE BAHÇEŞEHİR KOLEJİ 50. YIL FEN VE TEKNOLOJİ LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL NİSAN YAĞMURU ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL OĞUZ FEN BİLİMLERİ ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL PALET ÇAMLICA İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL PALET ÇAMLICA ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL PEK İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL PEMBE PANTER ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL S.E.V İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL SERAP MİNAZ KIRATİK (SMK) ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL SİMA SEVGİ BAHÇESİ ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL SURP HAÇ ERMENİ LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR  İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR  ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR AMERİKAN LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR BAĞLARBAŞI ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR BİREY ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR BİRİKİM BİRİCİK İBNİ SİNA ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR DOĞA İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR DOĞA ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR EVİM OLSUN ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR KÜLTÜR SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR PALET İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR SINAV ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR SINAV KOLEJİ ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR SINAV KOLEJİ İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR SINAV KOLEJİ ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR TÜRK EĞİTİM DERNEĞİ KOLEJİ ANADOLU LİSESİ
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR TÜRK EĞİTİM DERNEĞİ KOLEJİ İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL ÜSKÜDAR TÜRK EĞİTİM DERNEĞİ KOLEJİ ORTAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL VALİDE SULTAN ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL VALİDEBAĞ ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL VALİDEBAĞ İLKOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL YANKI ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL YEDİ YILDIZ ANAOKULU
İSTANBUL;ÜSKÜDAR;ÖZEL YEŞİL KÖŞK ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL ADIM ÇOCUK ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL BÜYÜKYALI RAİFE CEBECİ ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL CEVİZLİ BAĞ DOĞA İLKOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL CEVİZLİBAĞ DOĞA ANADOLU LİSESİ
İSTANBUL;ZEYTİNBURNU;ÖZEL CEVİZLİBAĞ DOĞA ORTAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL CEVİZLİBAĞ MAVİ UMUT ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL EMİNE İNANÇ ÇOCUK AKADEMİSİ ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL GÜNEŞ IŞIĞI ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL IŞILTILI YARINLAR ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL İKLİM ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL KAZLI ÇEŞME MAVİ UMUT İLKOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL KAZLI ÇEŞME MAVİ UMUT ORTAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL MAVİ UMUT ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL MERTER FİNAL ANADOLU LİSESİ
İSTANBUL;ZEYTİNBURNU;ÖZEL MERTER FİNAL ORTAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL MUTLU ÇOCUKLAR DÜNYASI ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL NEŞELİ YUVAM ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL ŞAHİN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İSTANBUL;ZEYTİNBURNU;ÖZEL SEYİTNİZAM MAVİ UMUT ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL TELSİZ MAVİ UMUT ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL TOPKAPI UĞUR ANADOLU LİSESİ
İSTANBUL;ZEYTİNBURNU;ÖZEL TOPKAPI UĞUR İLKOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL TOPKAPI UĞUR ORTAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL VELİEFENDİ ŞİRİNLER ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL ZEYTİNBAHÇESİ ANAOKULU
İSTANBUL;ZEYTİNBURNU;ÖZEL ZEYTİNBURNU MAVİ UMUT SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İSTANBUL;ZEYTİNBURNU;ÖZEL ZEYTİNBURNU YÖNTEM SOSYAL  ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL AKIN KOYUNKAYA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA ARTI ÇOCUK GELİŞİM DİL KONUŞMA VE ERGOTERAPİ MERKEZİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA ÇINAR ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA ÇOCUK ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA DOĞA ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA FEN BİLİMLERİ ANADOLU LİSESİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA FEN BİLİMLERİ İLKOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA FEN BİLİMLERİ ORTAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA FİNAL AKADEMİ ANADOLU LİSESİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA KÜÇÜKŞEYLER ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA KUZEY ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA MİNİK ELLER ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA MİNİK KALPLER ANAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA RADİKAL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA SINAV KOLEJİ İLKOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA SINAV KOLEJİ ORTAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA UĞUR ANADOLU LİSESİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA UĞUR ORTAOKULU
İZMİR;ALİAĞA;ÖZEL ALİAĞA VERİMLİ İSTİKRARLI PLANLI  SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL ALİAĞA YALI KUZEY ANAOKULU
İZMİR;ALİAĞA;ÖZEL ATA ANAOKULU
İZMİR;ALİAĞA;ÖZEL BALBÖCEĞİ ANAOKULU
İZMİR;ALİAĞA;ÖZEL BİR ASIR ANAOKULU
İZMİR;ALİAĞA;ÖZEL BİREBİR SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL BÜYÜK UMUTLAR ANAOKULU
İZMİR;ALİAĞA;ÖZEL FATİH TURAN DİL KONUŞMA VE ERGOTERAPİ MERKEZİ
İZMİR;ALİAĞA;ÖZEL GENÇ ATÖLYE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL GÖKKUŞAĞI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL KIRMIZI GÜL ANAOKULU
İZMİR;ALİAĞA;ÖZEL KULELİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL ŞAKRAN HEDEF SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;ALİAĞA;ÖZEL TOPRAK ANAOKULU
İZMİR;ALİAĞA;TED ALİAĞA KOLEJİ VAKFI ÖZEL İLKOKULU
İZMİR;ALİAĞA;TED ALİAĞA KOLEJİ VAKFI ÖZEL LİSESİ
İZMİR;ALİAĞA;TED ALİAĞA KOLEJİ VAKFI ÖZEL ORTAOKULU
İZMİR;BALÇOVA;ÖZEL AK DİL ANAOKULU
İZMİR;BALÇOVA;ÖZEL ASLAN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BALÇOVA;ÖZEL BALÇOVA ATA ANAOKULU
İZMİR;BALÇOVA;ÖZEL BALÇOVA ÇOCUK ANAOKULU
İZMİR;BALÇOVA;ÖZEL BALÇOVA ÇOCUK DÜNYASI ANAOKULU
İZMİR;BALÇOVA;ÖZEL BALÇOVA RÜZGAR GÜLÜ ANAOKULU
İZMİR;BALÇOVA;ÖZEL EVRENSEL ANAOKULU
İZMİR;BALÇOVA;ÖZEL GÜLFEM BENLİ ANAOKULU
İZMİR;BALÇOVA;ÖZEL İNCİRALTI ANAOKULU
İZMİR;BALÇOVA;ÖZEL İZMİR YENİ NESİL BAŞARI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BALÇOVA;ÖZEL KÜÇÜK HAYALLER ANAOKULU
İZMİR;BALÇOVA;ÖZEL OĞUZHAN ÖZKAYA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BALÇOVA;ÖZEL OYUN DÜNYASI ANAOKULU
İZMİR;BALÇOVA;ÖZEL PIRILTI ANAOKULU
İZMİR;BALÇOVA;ÖZEL SARI PAPATYA ANAOKULU
İZMİR;BALÇOVA;ÖZEL SERKAN OKCU SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL ALFA MİNİK ANAOKULU
İZMİR;BAYRAKLI;ÖZEL ALFAGEN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL AMAÇ ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BAŞLANGIÇ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI AK DİL ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI ANADOLU SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI BELEDİYESİ AYDA BEBEK ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI BELEDİYESİ ELİF BEBEK ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI BELEDİYESİ PATİ İZİ ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI ERK ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI FİNAL SOSYAL ETKİNLİK VE GELEŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI FORMÜL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI NAZMİ ARIKAN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI SİSTEM KOLEJİ İLKOKULU
İZMİR;BAYRAKLI;ÖZEL BAYRAKLI SİSTEM KOLEJİ ORTAOKULU
İZMİR;BAYRAKLI;ÖZEL BICIR KAŞİFLER ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BORNOVA ELİT ANAOKULU
İZMİR;BAYRAKLI;ÖZEL BORNOVA FİNAL ANADOLU LİSESİ
İZMİR;BAYRAKLI;ÖZEL BORNOVA FİNAL FEN LİSESİ
İZMİR;BAYRAKLI;ÖZEL BORNOVA FİNAL ORTAOKULU
İZMİR;BAYRAKLI;ÖZEL BORNOVA GÖZBEBEĞİM ANAOKULU
İZMİR;BAYRAKLI;ÖZEL ÇAĞLAYAN DİL KONUŞMA VE ERGOTERAPİ MERKEZİ
İZMİR;BAYRAKLI;ÖZEL CEBİR ARTI SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL ERDEMLİ ÇOCUK ANAOKULU
İZMİR;BAYRAKLI;ÖZEL EVRENSEL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL GÖZDE ORAL ANAOKULU
İZMİR;BAYRAKLI;ÖZEL HEDEF AKŞAM LİSESİ
İZMİR;BAYRAKLI;ÖZEL HEDEF ANAHTAR SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL İLK GÖSTERİM ANAOKULU
İZMİR;BAYRAKLI;ÖZEL İZMİR BALKABAĞI ANAOKULU
İZMİR;BAYRAKLI;ÖZEL İZMİR BAYRAKLI İSABET İLKOKULU
İZMİR;BAYRAKLI;ÖZEL İZMİR ÇÖZÜM ORTAOKULU
İZMİR;BAYRAKLI;ÖZEL KALP AKIL ANAOKULU
İZMİR;BAYRAKLI;ÖZEL KALP AKIL İLKOKULU
İZMİR;BAYRAKLI;ÖZEL KÜÇÜK HAZİNELER ANAOKULU
İZMİR;BAYRAKLI;ÖZEL OSMANGAZİ ÇOCUK DÜNYASI ANAOKULU
İZMİR;BAYRAKLI;ÖZEL OYUN GEMİSİ ANAOKULU
İZMİR;BAYRAKLI;ÖZEL PARLAYAN GÜNEŞ ANAOKULU
İZMİR;BAYRAKLI;ÖZEL PEMBE KÖŞK ANAOKULU
İZMİR;BAYRAKLI;ÖZEL RENKLİ KUZEY IŞIKLARI ANAOKULU
İZMİR;BAYRAKLI;ÖZEL ŞAMAN REHBERLİK VE PSİKOLOJİK DANIŞMA MERKEZİ
İZMİR;BAYRAKLI;ÖZEL ŞİRİN EV ANAOKULU
İZMİR;BAYRAKLI;ÖZEL ŞİRİNCE ANAOKULU
İZMİR;BAYRAKLI;ÖZEL SEVİM ANAOKULU
İZMİR;BAYRAKLI;ÖZEL TAYFA SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL TENEFFÜS SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL YENİ GİRNE ANAOKULU
İZMİR;BAYRAKLI;ÖZEL YENİ GİRNE DENEYİM SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BAYRAKLI;ÖZEL ZEKA DEĞİRMENİ ANAOKULU
İZMİR;BAYRAKLI;ÖZEL ZEYTİN ÇEKİRDEĞİ ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA ANNE BALI ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA BEREN ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA BİLGE ÇOCUK ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA DOĞA ANADOLU LİSESİ
İZMİR;BERGAMA;ÖZEL BERGAMA DOĞA ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA DOĞA FEN LİSESİ
İZMİR;BERGAMA;ÖZEL BERGAMA DOĞA İLKOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA DOĞA ORTAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA EGE ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA GELİŞİM ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA KAR TANELERİ ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA KELEBEĞİM ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA KIRMIZIGÜL ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA OKYANUS ANAOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA RADİKAL SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BERGAMA;ÖZEL BERGAMA ÜSTEK ANADOLU LİSESİ
İZMİR;BERGAMA;ÖZEL BERGAMA ÜSTEK İLKOKULU
İZMİR;BERGAMA;ÖZEL BERGAMA ÜSTEK ORTAOKULU
İZMİR;BERGAMA;ÖZEL BİLGİ AĞACI ANAOKULU
İZMİR;BERGAMA;ÖZEL BURAK ÜSTÜN PALYAÇO ANAOKULU
İZMİR;BERGAMA;ÖZEL RENKLER EVİ BUTİK ANAOKULU
İZMİR;BORNOVA;MEV KOLEJİ ÖZEL İZMİR BORNOVA ANADOLU LİSESİ
İZMİR;BORNOVA;MEV KOLEJİ ÖZEL İZMİR BORNOVA ANAOKULU
İZMİR;BORNOVA;MEV KOLEJİ ÖZEL İZMİR BORNOVA FEN LİSESİ
İZMİR;BORNOVA;MEV KOLEJİ ÖZEL İZMİR BORNOVA İLKOKULU
İZMİR;BORNOVA;MEV KOLEJİ ÖZEL İZMİR BORNOVA ORTAOKULU
İZMİR;BORNOVA;ÖZEL  EGE LİSESİ
İZMİR;BORNOVA;ÖZEL  ŞİRİNLERİN DÜNYASI ANAOKULU
İZMİR;BORNOVA;ÖZEL AKŞİT EĞLENCELİ ADA ANAOKULU
İZMİR;BORNOVA;ÖZEL ARKADAŞ ANAOKULU
İZMİR;BORNOVA;ÖZEL ARKAS PİRİ REİS ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL ARTI VİZYON SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL ATAKENT ÇAMDİBİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL BAHÇEŞEHİR İLKOKULU
İZMİR;BORNOVA;ÖZEL BAHÇEŞEHİR ORTAOKULU
İZMİR;BORNOVA;ÖZEL BAL KÜPÜ ANAOKULU
İZMİR;BORNOVA;ÖZEL BATI ANADOLU FEN LİSESİ
İZMİR;BORNOVA;ÖZEL BATI ANADOLU MESLEKİ VE TEKNİK ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BAYRAKLI UĞUR ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BAYRAKLI UĞUR FEN LİSESİ
İZMİR;BORNOVA;ÖZEL BAYRAKLI UĞUR İLKOKULU
İZMİR;BORNOVA;ÖZEL BAYRAKLI UĞUR ORTAOKULU
İZMİR;BORNOVA;ÖZEL BENİM OKULUM ANAOKULU
İZMİR;BORNOVA;ÖZEL BEYAZ İNCİ ANAOKULU
İZMİR;BORNOVA;ÖZEL BEYAZ LALE ANAOKULU
İZMİR;BORNOVA;ÖZEL BEYİN FIRTINASI ANAOKULU
İZMİR;BORNOVA;ÖZEL BİLFEN ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BİLFEN FEN LİSESİ
İZMİR;BORNOVA;ÖZEL BİLNET ÇAMLIK ANAOKULU
İZMİR;BORNOVA;ÖZEL BORA İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA ATLAS SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL BORNOVA AYÇİÇEĞİ ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BAYETAV ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA BAYETAV İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BAYETAV ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİLFEN ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİLİM DOĞA İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİLİM DOĞA ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİLNET İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİLNET ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİRİKİM ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA BİRİKİM İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BİRİKİM ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA BORA ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA ÇINAR SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL BORNOVA ÇOCUK DİYARI ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA EGE GÜNEŞİ ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA GELİŞİM YOLUM ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA GÜZEL SANATLAR ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA KAPLAN YUVASI ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA KENT KOLEJİ ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA KENT KOLEJİ İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA KENT KOLEJİ ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA KUZEY EGE SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL BORNOVA MAVİ ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA MEKTEBİM ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA MEKTEBİM İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA MEKTEBİM ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA MUTLU İLKADIMLAR ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA NEŞELİ BAHÇE ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA OKYANUS ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA OKYANUS İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA OKYANUS ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA RADİKAL ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA RADİKAL İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA RADİKAL ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA ŞİRİNLERİN DÜNYASI ANAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA SINAV İLERİ SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL BORNOVA SINAV KOLEJİ ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA SINAV KOLEJİ İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA SINAV KOLEJİ ORTAOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA TÜRK ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA TÜRK FEN LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA ÜST BASAMAK SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL BORNOVA UĞUR ANADOLU LİSESİ
İZMİR;BORNOVA;ÖZEL BORNOVA UĞUR İLKOKULU
İZMİR;BORNOVA;ÖZEL BORNOVA UĞUR ORTAOKULU
İZMİR;BORNOVA;ÖZEL ÇAM ANAOKULU
İZMİR;BORNOVA;ÖZEL ÇAMDİBİ ALFAGEN SOSYAL ETKİNLİK VE GELİŞİM MERKEZİ
İZMİR;BORNOVA;ÖZEL ÇINAR AĞACI ANAOKULU
İZMİR;BORNOVA;ÖZEL ÇINAR KAPLAN YUVASI ANAOKULU
İZMİR;BORNOVA;ÖZEL ÇİĞDEMİN CANLARI ANAOKULU
İZMİR;BORNOVA;ÖZEL ÇOCUK DURAĞI ANAOKULU
İZMİR;BORNOVA;ÖZEL CANIM YAVRUM ANAOKULU
